log_Words_Headline,log_Words_Comment,log_Words_Answer,Stars_geq4_TF
-0.8489526970279263,1.0126038664059565,-0.6483732200522929,1
0.9099693910287144,1.0126038664059565,-0.6483732200522929,1
0.26080358254104336,0.988139326489743,1.5352399801675705,0
1.727821586980939,0.9630553657806125,-0.6483732200522929,1
0.6180653074119691,1.4381988817560336,-0.6483732200522929,1
-0.8489526970279263,0.7031144220201455,-0.6483732200522929,1
-1.958708976596896,1.28547201067493,-0.6483732200522929,1
2.1478772377766093,2.200611388157052,-0.6483732200522929,1
-0.19978688854025506,0.7670568347852947,-0.6483732200522929,1
1.3705598621100135,1.3390398414617442,1.5352399801675705,0
-0.8489526970279263,1.4842892164760808,1.5352399801675705,0
0.6180653074119691,1.1687768749649117,1.5352399801675705,0
-0.19978688854025506,1.4691627619546592,1.5352399801675705,0
0.9099693910287144,0.34973389692720236,-0.6483732200522929,1
0.9099693910287144,0.8837519704953132,1.5352399801675705,0
-0.8489526970279263,0.4398654166688879,-0.6483732200522929,1
1.1567707771353848,0.3013943818405287,-0.6483732200522929,1
0.9099693910287144,0.9630553657806125,-0.6483732200522929,1
0.6180653074119691,1.1048344621997623,1.5352399801675705,0
-0.8489526970279263,1.1479179250337244,1.5352399801675705,0
-1.958708976596896,1.4062359961528768,1.5352399801675705,0
0.6180653074119691,1.2669525270633304,1.5352399801675705,0
2.668891479085355,0.7031144220201455,-0.6483732200522929,1
-0.19978688854025506,0.5224768735449778,-0.6483732200522929,1
0.26080358254104336,1.5566398567301327,1.5352399801675705,0
-0.19978688854025506,0.14037655420940748,-0.6483732200522929,1
0.26080358254104336,0.4820319303156968,-0.6483732200522929,1
0.6180653074119691,0.08031189013607992,-0.6483732200522929,1
0.6180653074119691,-0.05198614325241452,-0.6483732200522929,1
0.9099693910287144,0.6347588013968003,-0.6483732200522929,1
-0.8489526970279263,0.14037655420940748,-0.6483732200522929,1
0.6180653074119691,0.1970070258460984,-0.6483732200522929,1
1.5591351995163865,1.513866443507837,1.5352399801675705,0
0.26080358254104336,0.8271214988586223,1.5352399801675705,0
0.9099693910287144,-0.05198614325241452,-0.6483732200522929,1
-0.19978688854025506,0.797544271826866,-0.6483732200522929,1
0.26080358254104336,0.7670568347852947,-0.6483732200522929,1
1.1567707771353848,1.4842892164760808,1.5352399801675705,0
1.1567707771353848,0.8271214988586223,1.5352399801675705,0
1.1567707771353848,1.28547201067493,1.5352399801675705,0
0.9099693910287144,0.016369477370930717,-0.6483732200522929,1
-1.958708976596896,1.1892057126575206,1.5352399801675705,0
-0.19978688854025506,2.155907706603874,1.5352399801675705,0
0.26080358254104336,0.7356013824971995,1.5352399801675705,0
0.6180653074119691,0.7031144220201455,-0.6483732200522929,1
0.26080358254104336,2.421693879861501,1.5352399801675705,0
0.9099693910287144,-0.05198614325241452,-0.6483732200522929,1
0.6180653074119691,1.1048344621997623,1.5352399801675705,0
-0.8489526970279263,-0.12540961904821882,-0.6483732200522929,1
-0.19978688854025506,2.1859331415265584,1.5352399801675705,0
1.1567707771353848,1.38985936666936,1.5352399801675705,0
1.5591351995163865,1.4223463271464143,1.5352399801675705,0
1.727821586980939,2.587653181706175,1.5352399801675705,0
1.1567707771353848,0.08031189013607992,-0.6483732200522929,1
0.26080358254104336,0.08031189013607992,-0.6483732200522929,1
0.9099693910287144,0.4820319303156968,-0.6483732200522929,1
-0.19978688854025506,1.3390398414617442,1.5352399801675705,0
-0.8489526970279263,0.08031189013607992,-0.6483732200522929,1
-0.19978688854025506,2.6357579465190337,1.5352399801675705,0
0.26080358254104336,-0.48973791880311557,-0.6483732200522929,1
0.26080358254104336,-0.29092071300196476,-0.6483732200522929,1
0.6180653074119691,-0.20471301433351805,-0.6483732200522929,1
1.1567707771353848,-0.12540961904821882,-0.6483732200522929,1
0.26080358254104336,0.2505748566329124,-0.6483732200522929,1
0.6180653074119691,0.34973389692720236,-0.6483732200522929,1
-0.19978688854025506,-0.12540961904821882,-0.6483732200522929,1
0.26080358254104336,0.1970070258460984,-0.6483732200522929,1
1.1567707771353848,2.7815407410186523,1.5352399801675705,0
0.9099693910287144,-0.6064330545131345,-0.6483732200522929,1
0.9099693910287144,-0.29092071300196476,-0.6483732200522929,1
0.26080358254104336,-0.48973791880311557,-0.6483732200522929,1
1.1567707771353848,-0.48973791880311557,-0.6483732200522929,1
-0.8489526970279263,-0.3853505628086857,-0.6483732200522929,1
-0.19978688854025506,-0.29092071300196476,1.5352399801675705,0
1.1567707771353848,-0.48973791880311557,-0.6483732200522929,1
-0.19978688854025506,2.7168656830897717,1.5352399801675705,0
0.6180653074119691,-0.7387310879016296,-0.6483732200522929,1
-0.8489526970279263,-0.6064330545131345,-0.6483732200522929,1
-0.8489526970279263,-0.6064330545131345,-0.6483732200522929,1
-0.8489526970279263,-0.29092071300196476,-0.6483732200522929,1
0.6180653074119691,-0.6064330545131345,-0.6483732200522929,1
-0.19978688854025506,-0.48973791880311557,-0.6483732200522929,1
-0.19978688854025506,-1.0720955074579006,-0.6483732200522929,1
-1.958708976596896,-0.48973791880311557,-0.6483732200522929,1
-0.8489526970279263,-0.7387310879016296,-0.6483732200522929,1
-0.19978688854025506,-0.3853505628086857,-0.6483732200522929,1
1.3705598621100135,-0.12540961904821882,-0.6483732200522929,1
0.9099693910287144,-0.12540961904821882,-0.6483732200522929,1
1.1567707771353848,-0.48973791880311557,-0.6483732200522929,1
0.6180653074119691,0.016369477370930717,-0.6483732200522929,1
0.9099693910287144,-0.6064330545131345,-0.6483732200522929,1
-0.19978688854025506,-0.20471301433351805,-0.6483732200522929,1
-0.8489526970279263,-0.6064330545131345,-0.6483732200522929,1
-0.8489526970279263,-0.7387310879016296,-0.6483732200522929,1
1.1567707771353848,0.39582423164725006,-0.6483732200522929,1
-0.8489526970279263,0.5987270660257152,1.5352399801675705,0
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
0.26080358254104336,-1.0720955074579006,-0.6483732200522929,1
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
0.9099693910287144,-0.20471301433351805,-0.6483732200522929,1
-1.958708976596896,0.14037655420940748,-0.6483732200522929,1
-0.19978688854025506,-0.7387310879016296,-0.6483732200522929,1
0.26080358254104336,-0.3853505628086857,-0.6483732200522929,1
-0.19978688854025506,-1.2931779991623495,-0.6483732200522929,1
0.6180653074119691,-0.12540961904821882,1.5352399801675705,0
-0.19978688854025506,-0.7387310879016296,-0.6483732200522929,1
-0.8489526970279263,-0.7387310879016296,-0.6483732200522929,1
-0.19978688854025506,-0.7387310879016296,-0.6483732200522929,1
1.1567707771353848,-0.12540961904821882,-0.6483732200522929,1
-1.958708976596896,-0.6064330545131345,-0.6483732200522929,1
-1.958708976596896,-1.2931779991623495,-0.6483732200522929,1
-1.958708976596896,-1.2931779991623495,-0.6483732200522929,1
0.9099693910287144,-0.7387310879016296,-0.6483732200522929,1
0.9099693910287144,-0.6064330545131345,-0.6483732200522929,1
0.26080358254104336,-0.7387310879016296,1.5352399801675705,0
-0.8489526970279263,-0.8914579589827328,-0.6483732200522929,1
1.1567707771353848,0.08031189013607992,1.5352399801675705,0
-0.8489526970279263,-0.6064330545131345,-0.6483732200522929,1
0.26080358254104336,-0.3853505628086857,-0.6483732200522929,1
-0.8489526970279263,-1.5782029036319474,-0.6483732200522929,1
0.26080358254104336,-1.0720955074579006,-0.6483732200522929,1
-1.958708976596896,-1.0720955074579006,-0.6483732200522929,1
-0.19978688854025506,-0.3853505628086857,-0.6483732200522929,1
-0.19978688854025506,-1.0720955074579006,-0.6483732200522929,1
-0.8489526970279263,-0.3853505628086857,-0.6483732200522929,1
-1.958708976596896,-1.9799229438115642,-0.6483732200522929,1
-0.19978688854025506,-1.2931779991623495,-0.6483732200522929,1
-0.8489526970279263,-0.3853505628086857,1.5352399801675705,0
0.9099693910287144,-0.7387310879016296,-0.6483732200522929,1
-1.958708976596896,-0.7387310879016296,-0.6483732200522929,1
-0.19978688854025506,-0.3853505628086857,-0.6483732200522929,1
0.26080358254104336,-0.6064330545131345,-0.6483732200522929,1
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
0.26080358254104336,-0.8914579589827328,-0.6483732200522929,1
-1.958708976596896,-0.48973791880311557,-0.6483732200522929,1
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
-0.19978688854025506,-0.7387310879016296,-0.6483732200522929,1
0.6180653074119691,-0.7387310879016296,1.5352399801675705,0
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
0.6180653074119691,-0.8914579589827328,-0.6483732200522929,1
-0.8489526970279263,-1.5782029036319474,-0.6483732200522929,1
-0.19978688854025506,-1.9799229438115642,-0.6483732200522929,1
-0.19978688854025506,-1.0720955074579006,-0.6483732200522929,1
0.6180653074119691,-0.7387310879016296,-0.6483732200522929,1
-0.19978688854025506,-1.0720955074579006,-0.6483732200522929,1
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
-1.958708976596896,-1.0720955074579006,-0.6483732200522929,1
-1.958708976596896,-1.5782029036319474,-0.6483732200522929,1
-0.8489526970279263,-1.5782029036319474,-0.6483732200522929,1
-0.8489526970279263,-1.5782029036319474,-0.6483732200522929,1
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
-0.19978688854025506,0.14037655420940748,-0.6483732200522929,1
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
-0.19978688854025506,1.3732074868643067,1.5352399801675705,0
0.26080358254104336,-1.0720955074579006,-0.6483732200522929,1
-0.19978688854025506,-0.6064330545131345,-0.6483732200522929,1
-1.958708976596896,1.7232237862256314,1.5352399801675705,0
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
-0.8489526970279263,0.5987270660257152,1.5352399801675705,0
-1.958708976596896,-0.6064330545131345,-0.6483732200522929,1
0.9099693910287144,0.34973389692720236,-0.6483732200522929,1
1.3705598621100135,-0.12540961904821882,-0.6483732200522929,1
0.9099693910287144,-0.7387310879016296,-0.6483732200522929,1
-0.19978688854025506,1.0126038664059565,-0.6483732200522929,1
0.26080358254104336,-0.6064330545131345,-0.6483732200522929,1
1.3705598621100135,0.39582423164725006,-0.6483732200522929,1
0.9099693910287144,-0.7387310879016296,-0.6483732200522929,1
0.26080358254104336,-0.48973791880311557,-0.6483732200522929,1
-0.19978688854025506,-2.666667888460779,-0.6483732200522929,1
0.9099693910287144,-0.05198614325241452,-0.6483732200522929,1
0.6180653074119691,1.1479179250337244,1.5352399801675705,0
-0.8489526970279263,-1.0720955074579006,-0.6483732200522929,1
-0.8489526970279263,2.0929809408020916,1.5352399801675705,0
0.9099693910287144,-0.05198614325241452,-0.6483732200522929,1
-0.19978688854025506,-1.2931779991623495,-0.6483732200522929,1
-1.958708976596896,-1.5782029036319474,-0.6483732200522929,1
-0.8489526970279263,-1.5782029036319474,-0.6483732200522929,1
1.1567707771353848,1.780509308151309,-0.6483732200522929,1
0.6180653074119691,0.34973389692720236,-0.6483732200522929,1
0.6180653074119691,-0.6064330545131345,-0.6483732200522929,1
-1.958708976596896,-2.666667888460779,1.5352399801675705,0
0.26080358254104336,-0.20471301433351805,1.5352399801675705,0
-0.19978688854025506,-1.2931779991623495,-0.6483732200522929,1
0.26080358254104336,-0.8914579589827328,-0.6483732200522929,1
-0.19978688854025506,-1.0720955074579006,-0.6483732200522929,1
-0.8489526970279263,-0.12540961904821882,1.5352399801675705,0
-0.19978688854025506,-0.20471301433351805,-0.6483732200522929,1
1.1567707771353848,-0.3853505628086857,-0.6483732200522929,1
2.0197256705976843,1.7113582129561267,1.5352399801675705,0
1.1567707771353848,0.4820319303156968,-0.6483732200522929,1
1.3705598621100135,2.6680934256830486,1.5352399801675705,0
0.26080358254104336,2.433281889457527,1.5352399801675705,0
-0.19978688854025506,-1.2931779991623495,-0.6483732200522929,1
1.5591351995163865,0.5987270660257152,-0.6483732200522929,1
0.26080358254104336,0.8558412931012486,1.5352399801675705,0
-0.8489526970279263,-1.5782029036319474,-0.6483732200522929,1
-1.958708976596896,-0.3853505628086857,-0.6483732200522929,1
1.1567707771353848,2.472804763261483,1.5352399801675705,0
-0.8489526970279263,-0.8914579589827328,-0.6483732200522929,1
-1.958708976596896,0.5987270660257152,1.5352399801675705,0
-0.8489526970279263,0.5224768735449778,-0.6483732200522929,1
0.26080358254104336,-1.0720955074579006,-0.6483732200522929,1
1.1567707771353848,-0.48973791880311557,-0.6483732200522929,1
-1.958708976596896,0.7356013824971995,-0.6483732200522929,1
-1.958708976596896,1.4381988817560336,-0.6483732200522929,1
1.3705598621100135,-0.48973791880311557,-0.6483732200522929,1
0.26080358254104336,0.910897874770739,1.5352399801675705,0
-0.8489526970279263,-0.7387310879016296,-0.6483732200522929,1
-1.958708976596896,-1.2931779991623495,-0.6483732200522929,1
-0.8489526970279263,-1.2931779991623495,-0.6483732200522929,1
-0.8489526970279263,-0.6064330545131345,-0.6483732200522929,1
0.6180653074119691,0.2505748566329124,-0.6483732200522929,1
-1.958708976596896,-1.2931779991623495,-0.6483732200522929,1
-1.958708976596896,-1.2931779991623495,-0.6483732200522929,1
-1.958708976596896,-1.2931779991623495,-0.6483732200522929,1
-1.958708976596896,-0.48973791880311557,1.5352399801675705,0
-1.958708976596896,-1.0720955074579006,-0.6483732200522929,1
0.9099693910287144,-1.0720955074579006,-0.6483732200522929,1
-0.19978688854025506,-1.2931779991623495,-0.6483732200522929,1
-1.958708976596896,-0.48973791880311557,-0.6483732200522929,1
0.6180653074119691,0.016369477370930717,-0.6483732200522929,1
-0.8489526970279263,-0.6064330545131345,-0.6483732200522929,1
0.9099693910287144,-0.7387310879016296,-0.6483732200522929,1
0.6180653074119691,-0.20471301433351805,1.5352399801675705,0
-1.958708976596896,-1.5782029036319474,-0.6483732200522929,1
-0.19978688854025506,-1.2931779991623495,-0.6483732200522929,1
-0.8489526970279263,-0.48973791880311557,-0.6483732200522929,1
0.9099693910287144,-0.12540961904821882,-0.6483732200522929,1
0.26080358254104336,0.016369477370930717,-0.6483732200522929,1
0.6180653074119691,1.3036516680009136,1.5352399801675705,0
0.6180653074119691,-0.7387310879016296,-0.6483732200522929,1
0.9099693910287144,-0.48973791880311557,-0.6483732200522929,1
-0.8489526970279263,-1.5782029036319474,-0.6483732200522929,1
-0.19978688854025506,-0.7387310879016296,-0.6483732200522929,1
0.26080358254104336,0.1970070258460984,-0.6483732200522929,1
